dataset,reported_as,dataset_hash,actual_data_path,class_policy,num_classes,sample_policy,sample_size,sample_seed,sampling_stratified,noise_type,noise_rate,graph_beta,seed,split_id,noise_seed,model_seed,method,method_family,implementation_status,macro_f1,fpr,fnr,err,err_tail,err_final,compression_ratio,mean_weight,retained_fraction,retained_fraction_clean_informative,n_eff_ratio,runtime_sec,memory_mb,active_views,source_verified,replacement_for,faithfulness_level,baseline_source,smoke_passed,implementation_notes
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,clean,0.0,none,1,6fde7f9c9f8d0227,1,1,Decoupling,decoupling,implemented_smoke_passed,0.8428248682547285,0.1561561561561561,0.0005045408678102,1.0,1.0,1.0,0.9983640081799592,0.0622098611423546,0.0622098611423546,0.0622098611423546,0.0622098611423546,2.287167899950873,19.019978523254395,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,symmetric,0.1,none,1,6fde7f9c9f8d0227,1,1,Decoupling,decoupling,implemented_smoke_passed,0.7736032570208531,0.1021021021021021,0.00016818028927,0.1359254227272589,0.1313052580844379,0.1336153404058484,0.999754601226994,0.127834925049592,0.127834925049592,0.140455637048095,0.127834925049592,1.800622700015083,19.018834114074707,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,symmetric,0.2,none,1,6fde7f9c9f8d0227,1,1,Decoupling,decoupling,implemented_smoke_passed,0.80368813937436,0.075075075075075,0.0015136226034308,0.2330064217854045,0.2378948787481251,0.2354506502667648,0.996073619631902,0.1097568457432667,0.1097568457432667,0.2232149395825705,0.1097568457432667,1.767653499962762,19.018834114074707,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,symmetric,0.4,none,1,6fde7f9c9f8d0227,1,1,Decoupling,decoupling,implemented_smoke_passed,0.7183741390079024,0.6696696696696697,8.409014463504877e-05,0.3906367630772309,0.4452236306841435,0.4179301968806872,0.9932924335378324,0.3073068978915724,0.3073068978915724,0.3727222528989508,0.3073068978915724,2.4204229000024498,19.018834114074707,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,symmetric,0.6,none,1,6fde7f9c9f8d0227,1,1,Decoupling,decoupling,implemented_smoke_passed,0.598456059793021,0.015015015015015,0.0127817019845274,0.4866077670557475,0.4982743885224039,0.4924410777890757,1.0,0.3364894987627559,0.3364894987627559,0.4634039444850256,0.3364894987627559,1.8541836999938823,19.018834114074707,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,asymmetric,0.1,none,1,6fde7f9c9f8d0227,1,1,Decoupling,decoupling,implemented_smoke_passed,0.7855051266921913,0.084084084084084,0.0063067608476286,0.1324655864680114,0.1253564577274195,0.1289110220977155,1.0,0.0729258267040225,0.0729258267040225,0.1302553520763477,0.0729258267040225,1.7149467000272125,19.018790245056152,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,asymmetric,0.2,none,1,6fde7f9c9f8d0227,1,1,Decoupling,decoupling,implemented_smoke_passed,0.7843041051023926,0.5735735735735735,0.0028590649175916,0.1302266816786209,0.13573037263634,0.1329785271574805,1.0,0.0784474120125156,0.0784474120125156,0.1264089620358204,0.0784474120125156,2.291856200026814,19.018834114074707,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,asymmetric,0.4,none,1,6fde7f9c9f8d0227,1,1,Decoupling,decoupling,implemented_smoke_passed,0.8019196033799552,0.024024024024024,0.0141271442986881,0.1592419431799006,0.1495534938096439,0.1543977184947723,1.0,0.0898791386326918,0.0898791386326918,0.1531647905517623,0.0898791386326918,1.936478600022383,19.018834114074707,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,asymmetric,0.6,none,1,6fde7f9c9f8d0227,1,1,Decoupling,decoupling,implemented_smoke_passed,0.6464372797662165,0.006006006006006,0.241422805247225,0.3612446582084355,0.3611228688235712,0.3611837635160033,1.0,0.2975725474958588,0.2975725474958588,0.3513888888888888,0.2975725474958588,1.871861599967815,19.018834114074707,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.1,0.0,1,6fde7f9c9f8d0227,1,1,Decoupling,decoupling,implemented_smoke_passed,0.7736032570208531,0.1021021021021021,0.00016818028927,0.1359254227272589,0.1313052580844379,0.1336153404058484,0.999754601226994,0.127834925049592,0.127834925049592,0.140455637048095,0.127834925049592,2.356623800005764,19.018834114074707,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.1,0.6,1,6fde7f9c9f8d0227,1,1,Decoupling,decoupling,implemented_smoke_passed,0.7843950585968662,0.0960960960960961,0.0011772620248906,0.134571691512018,0.1253812684491483,0.1299764799805832,0.9972188139059304,0.1703715822409456,0.1703715822409456,0.136640331563269,0.1703715822409456,1.775002599984873,19.018834114074707,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.2,0.0,1,6fde7f9c9f8d0227,1,1,Decoupling,decoupling,implemented_smoke_passed,0.80368813937436,0.075075075075075,0.0015136226034308,0.2330064217854045,0.2378948787481251,0.2354506502667648,0.996073619631902,0.1097568457432667,0.1097568457432667,0.2232149395825705,0.1097568457432667,1.8032560999854468,19.018834114074707,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.2,0.6,1,6fde7f9c9f8d0227,1,1,Decoupling,decoupling,implemented_smoke_passed,0.7764037665245067,0.093093093093093,0.0008409014463504,0.1948467444550284,0.1892752939343542,0.1920610191946913,0.9931288343558282,0.1081003701507188,0.1081003701507188,0.1802024910772816,0.1081003701507188,2.323384699993767,19.018834114074707,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.4,0.0,1,6fde7f9c9f8d0227,1,1,Decoupling,decoupling,implemented_smoke_passed,0.7183741390079024,0.6696696696696697,8.409014463504877e-05,0.3906367630772309,0.4452236306841435,0.4179301968806872,0.9932924335378324,0.3073068978915724,0.3073068978915724,0.3727222528989508,0.3073068978915724,1.909861899970565,19.0187463760376,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.4,0.6,1,6fde7f9c9f8d0227,1,1,Decoupling,decoupling,implemented_smoke_passed,0.7723803325109236,0.09009009009009,0.0023545240497813,0.3002786998754823,0.3085354150074782,0.3044070574414803,0.9849488752556236,0.2479805312992085,0.2479805312992085,0.2634906092533211,0.2479805312992085,1.836966399976518,19.019070625305176,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.6,0.0,1,6fde7f9c9f8d0227,1,1,Decoupling,decoupling,implemented_smoke_passed,0.598456059793021,0.015015015015015,0.0127817019845274,0.4866077670557475,0.4982743885224039,0.4924410777890757,1.0,0.3364894987627559,0.3364894987627559,0.4634039444850256,0.3364894987627559,2.4417881999979727,19.018790245056152,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.6,0.6,1,6fde7f9c9f8d0227,1,1,Decoupling,decoupling,implemented_smoke_passed,0.6662097578871997,0.093093093093093,0.0061385805583585,0.3939493566479545,0.3993006260937257,0.3966249913708402,1.0,0.2124378821652794,0.2124378821652794,0.3779667992865962,0.2124378821652794,1.9396389999892565,19.018834114074707,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,clean,0.0,none,2,091f7f858b750a40,2,2,Decoupling,decoupling,implemented_smoke_passed,0.8278786378217875,0.0990990990990991,0.0004204507231752,1.0,1.0,1.0,0.999918200408998,0.0631301253604368,0.0631301253604368,0.0631301253604368,0.0631301253604368,2.281910300021991,19.019978523254395,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,symmetric,0.1,none,2,091f7f858b750a40,2,2,Decoupling,decoupling,implemented_smoke_passed,0.8341915029829822,0.054054054054054,0.0031113353514968,0.1155332262580592,0.12931393857225,0.1224235824151546,0.9761963190184048,0.0795721793901715,0.0795721793901715,0.1203772189349112,0.0795721793901715,1.86141079996014,19.018834114074707,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,symmetric,0.2,none,2,091f7f858b750a40,2,2,Decoupling,decoupling,implemented_smoke_passed,0.731143162323326,0.1171171171171171,0.0002522704339051,0.1894066286664079,0.1777619305096406,0.1835842795880242,0.989366053169734,0.1708623898239227,0.1708623898239227,0.1864690066128915,0.1708623898239227,1.784124500001781,19.018790245056152,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,symmetric,0.4,none,2,091f7f858b750a40,2,2,Decoupling,decoupling,implemented_smoke_passed,0.7569125106818724,0.1231231231231231,0.0,0.3977974659160153,0.3862104558940865,0.3920039609050509,0.9758691206543968,0.2544019305098264,0.2544019305098264,0.3885614916433195,0.2544019305098264,2.6692163000116125,19.018834114074707,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,symmetric,0.6,none,2,091f7f858b750a40,2,2,Decoupling,decoupling,implemented_smoke_passed,0.6690690837628478,0.015015015015015,0.0073999327278842,0.514313005342162,0.5193881746368558,0.5168505899895088,0.9978732106339468,0.3566330599807767,0.3566330599807767,0.4944053046000828,0.3566330599807767,1.942707099951804,19.018834114074707,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,asymmetric,0.1,none,2,091f7f858b750a40,2,2,Decoupling,decoupling,implemented_smoke_passed,0.8099739163939177,0.1321321321321321,0.0021863437605112,0.1329329403163191,0.1453020405973112,0.1391174904568151,0.999918200408998,0.0820671179369721,0.0820671179369721,0.133439823063218,0.0820671179369721,1.7526472000172362,19.018834114074707,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,asymmetric,0.2,none,2,091f7f858b750a40,2,2,Decoupling,decoupling,implemented_smoke_passed,0.7721999675433813,0.5615615615615616,0.0019340733266061,0.1732609308017495,0.1759850902130705,0.17462301050741,1.0,0.098999979549684,0.098999979549684,0.1792903091927785,0.098999979549684,2.378633800020907,19.018834114074707,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,asymmetric,0.4,none,2,091f7f858b750a40,2,2,Decoupling,decoupling,implemented_smoke_passed,0.7991834142616062,0.6786786786786787,0.0235452404978136,0.2124463094338583,0.2194177602795438,0.215932034856701,1.0,0.1915581095727929,0.1915581095727929,0.2024709570348515,0.1915581095727929,1.8916984999668784,19.018834114074707,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,asymmetric,0.6,none,2,091f7f858b750a40,2,2,Decoupling,decoupling,implemented_smoke_passed,0.6999510058020113,0.6426426426426426,0.1754120417087117,0.3337893423018468,0.3370652862316124,0.3354273142667296,1.0,0.2347900775066974,0.2347900775066974,0.3167727650152228,0.2347900775066974,1.8299600000027567,19.018834114074707,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.1,0.0,2,091f7f858b750a40,2,2,Decoupling,decoupling,implemented_smoke_passed,0.8341915029829822,0.054054054054054,0.0031113353514968,0.1155332262580592,0.12931393857225,0.1224235824151546,0.9761963190184048,0.0795721793901715,0.0795721793901715,0.1203772189349112,0.0795721793901715,2.366113600030076,19.018834114074707,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.1,0.6,2,091f7f858b750a40,2,2,Decoupling,decoupling,implemented_smoke_passed,0.8152805913841661,0.024024024024024,0.0054658594012781,0.1541443332275357,0.1587267883594243,0.15643556079348,0.9980368098159508,0.0980388146996871,0.0980388146996871,0.1618104118104118,0.0980388146996871,1.7828560000052676,19.018834114074707,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.2,0.0,2,091f7f858b750a40,2,2,Decoupling,decoupling,implemented_smoke_passed,0.731143162323326,0.1171171171171171,0.0002522704339051,0.1894066286664079,0.1777619305096406,0.1835842795880242,0.989366053169734,0.1708623898239227,0.1708623898239227,0.1864690066128915,0.1708623898239227,1.8031274999957527,19.018790245056152,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.2,0.6,2,091f7f858b750a40,2,2,Decoupling,decoupling,implemented_smoke_passed,0.8232320815135941,0.072072072072072,0.0021863437605112,0.1975006690676227,0.178093256208919,0.1877969626382709,0.9761963190184048,0.0979365631199002,0.0979365631199002,0.1617573993895947,0.0979365631199002,2.363501899992116,19.018834114074707,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.4,0.0,2,091f7f858b750a40,2,2,Decoupling,decoupling,implemented_smoke_passed,0.7569125106818724,0.1231231231231231,0.0,0.3977974659160153,0.3862104558940865,0.3920039609050509,0.9758691206543968,0.2544019305098264,0.2544019305098264,0.3885614916433195,0.2544019305098264,1.821838699979708,19.018834114074707,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.4,0.6,2,091f7f858b750a40,2,2,Decoupling,decoupling,implemented_smoke_passed,0.6738711556385901,0.5195195195195195,0.0009249915909855,0.3057140796266262,0.2971704573419236,0.3014422684842749,0.9977914110429448,0.1886541647068447,0.1886541647068447,0.2892738952696126,0.1886541647068447,1.8465508000226687,19.018834114074707,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.6,0.0,2,091f7f858b750a40,2,2,Decoupling,decoupling,implemented_smoke_passed,0.6690690837628478,0.015015015015015,0.0073999327278842,0.514313005342162,0.5193881746368558,0.5168505899895088,0.9978732106339468,0.3566330599807767,0.3566330599807767,0.4944053046000828,0.3566330599807767,2.474746900028549,19.018790245056152,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.6,0.6,2,091f7f858b750a40,2,2,Decoupling,decoupling,implemented_smoke_passed,0.7030229932631353,0.057057057057057,0.0032795156407669,0.5283393092990021,0.5098305961090402,0.5190849527040211,0.9876482617586912,0.3441788175627313,0.3441788175627313,0.5024977960622979,0.3441788175627313,1.966082800005097,19.018790245056152,ip|temporal,True,MALTLS-22,standard tabular implementation of disagreement-update Decoupling,local_sklearn_sgd_disagreement_update,True,two SGD classifiers update on post-warmup disagreements using noisy_y_train
